userID	username	utc off	profile created	favorites	followers	following	tweets	retweetID	retweet user	retweet count	text	quote	url	lat	lon	tweetID	relevant	com_vape	news_vape	policy_vape	health_vape	use_vape	pro_vape	anti_vape	procure_vape	addiction_vape	
'771706211179892737	Laurenrowe__		Fri Sep 02 13:47:53 +0000 2016	2354	535	349	1872			0	 DONT FUCKING VAPE ON THE PIZZA 	  	http://twitter.com/Laurenrowe__/status/1041393774402957312			'1041393774402957312	1	0	0	0	0	0	0	1			
'1041023673564639232	OfExplcration		Sat Sep 15 17:59:19 +0000 2018	3	14	17	42			0	 @HxppyAesthetic As Colby got home -  he rushed upstairs to make himself look presentable -  threw his flashlights and a camera in his bag -  along with his vape and a few drinks.  _newline_  On the way out the door he grabbed his penny board and shoved it in his bag- you can never be too prepared. 	  	http://twitter.com/OfExplcration/status/1041234123036209154			'1041234123036209154	1	0	0	0	0	0	1	0			
'101491032	RyanPQ		Sun Jan 03 14:41:26 +0000 2010	446	428	1056	601			0	 @smerconish the vape industry did what the FDA couldn't for 40 years. They got teens to think cigarettes are uncool. 	  	http://twitter.com/RyanPQ/status/1040955917632778240			'1040955917632778240	1	0	0	0	0	0	1	0			
'562519446	Nicolas36418315		Tue Apr 24 23:57:01 +0000 2012	0	0	9	22			0	 Vape the buss https://t.co/ksntE0JM3s 	  	http://twitter.com/Nicolas36418315/status/1038583666669056002			'1038583666669056002	1	0	0	0	0	0	0	0			
'1852694772	MadiMasoner		Tue Sep 10 23:15:06 +0000 2013	43679	1591	1541	13306			0	 me and this juul smacking the fuck out of eachother 	  	http://twitter.com/MadiMasoner/status/1035116566256476160			'1035116566256476160	1	0	0	0	0	1	1	0			
'719306551199141888	emwinstead2		Sun Apr 10 23:30:20 +0000 2016	6187	1079	2655	6231			0	" I used to ""vape"" when I'd open a bottle of Pepsi and it would smoke because I thought it was cool. "	  	http://twitter.com/emwinstead2/status/1037845171759669248			'1037845171759669248	1	0	0	0	0	1.1	1	0			
'1021831505830715392	bailey89134869		Tue Jul 24 18:56:30 +0000 2018	73	9	53	31			0	 Im in middle school and it's really sad to me that they had to spend 30min just talking about how we shouldn't be using juuls at our school i dont understand how people my age are doing that. 	  	http://twitter.com/bailey89134869/status/1040841529282244609			'1040841529282244609	1	0	0	0	0	0	0	1			
'2341998785	KasrielYT		Thu Feb 13 20:40:05 +0000 2014	7852	233	304	9641			0	 @iiVoid Vaper Gamer 	  	http://twitter.com/KasrielYT/status/1038900060929568770			'1038900060929568770	1	0	0	0	0	0	0	0			
'3184908341	BigHomieGlo		Sun Apr 19 22:23:10 +0000 2015	9826	1844	867	27171			0	 I'm tryna stop smoking til my born blessed day I been hitting dis vape like it's a wood 	  	http://twitter.com/BigHomieGlo/status/1035312630938914816			'1035312630938914816	1	0	0	0	0	1	1	0			
'21707108	helenyg		Mon Feb 23 23:27:40 +0000 2009	108878	19969	16549	268401			0	 Martin Rowson on vaping and Brexit \u2013 cartoon https://t.co/WD2x1Us0zu 	  	http://twitter.com/helenyg/status/1030717945801048064			'1030717945801048064	1	0	1	0	0	0	0	0			
'893568570411692034	alisonnkimberly		Fri Aug 04 20:25:23 +0000 2017	1	1	15	2			0	 some asshole fish crawled out of the water 40 million years ago and thanks to him we have 14 year olds vaping in the school bathroom 	  	http://twitter.com/alisonnkimberly/status/1041553598063304704			'1041553598063304704	1	0	0	0	0	0	0	1			
'15532687	argiflex		Tue Jul 22 16:01:08 +0000 2008	37472	1351	1136	19999			0	 @l1quidcryst4l A Modem You Can Vape 	  	http://twitter.com/argiflex/status/1041696566397095937			'1041696566397095937	1	0	0	0	0	0	0	0			
'327413188	jak0ltimelow		Fri Jul 01 14:39:57 +0000 2011	93670	1464	2311	108598			0	 I don't need it -  but I'm kind of thinking about saving up for juul -  juul pods + portable juul charger. Just because they look cool huhu oh no 	  	http://twitter.com/jak0ltimelow/status/1039879343286116352			'1039879343286116352	1	0	0	0	0	0	1	0			
'1069639844	tbitchardson		Tue Jan 08 01:09:55 +0000 2013	49963	315	263	30877			0	 when u hit the caffeine juul 	 have not stopped thinking about this since I saw it. it's so good https://t.co/zYYy7moKGX 	http://twitter.com/tbitchardson/status/1034619880509558784			'1034619880509558784	1	0	0	0	0	1	1	0			
'241686613	traylmix_		Sat Jan 22 22:08:03 +0000 2011	5150	1143	723	22393			0	" Up until about 4 months ago the ppl who always say ""omg cigs r bad. People r so gross. How can people even smoke a cancer stick!!!"" are the same ones smoking a juul every time they step outside "	  	http://twitter.com/traylmix_/status/1034144850034216963			'1034144850034216963	1	0	0	0	1	0	0	1			
'1001645648209301504	fordingtonne		Wed May 30 02:05:06 +0000 2018	17385	158	271	3454			0	 i saw this guy roll up to this boba place i was at last night in a black suped up honda civic and when he came out of his car he had hair as long as mine with highlights and he took a huge hit of his vape... he is me in an idealized form 	  	http://twitter.com/fordingtonne/status/1034654124837679104			'1034654124837679104	1	0	0	0	0	0	1	0			
'803060181324169217	ash_garn		Mon Nov 28 02:17:22 +0000 2016	5839	478	448	3507			0	 @bdoritocheeto I quit my juul cause it fucked my throat and lungs up so bad. I'm still hackin shit up 	  	http://twitter.com/ash_garn/status/1036740706012934147			'1036740706012934147	1	0	0	0	1	0	0	1			
'1673983669	SavageFrom_Day1		Thu Aug 15 20:03:43 +0000 2013	10227	2290	2584	57879			0	 Left my vape juice at home \U0001f624 	  	http://twitter.com/SavageFrom_Day1/status/1033085660196990976			'1033085660196990976	1	0	0	0	0	0	1	0			
'261800808	thequentinbrock		Sun Mar 06 18:48:29 +0000 2011	3274	1248	649	85045			0	 I quit cigarettes last week _newline_  _newline_ Started vaping -  tastes better and whatnot _newline_  _newline_ BUT... I am stressed and I could really use a cigarette. 	  	http://twitter.com/thequentinbrock/status/1034431807104512000			'1034431807104512000	1	0	0	0	1	0	1	0			
'845449745686564864	DeepFinds		Sat Mar 25 01:38:21 +0000 2017	190	116	0	13630			0	 Juul Labs cofounder James Monsees is coming to Disrupt SF https://t.co/hDb73itx6F https://t.co/2iWnEPE0yD 	  	http://twitter.com/DeepFinds/status/1034488117879889920			'1034488117879889920	1	0	1	0	0	0	0	0			
'1037365473581690880	Clive37231331		Wed Sep 05 15:42:56 +0000 2018	9	10	8	249			0	 @knightofrigel I have calmed down considerably. Just consider it -  Fernand. I bought a new vape pen yesterday evening. 	  	http://twitter.com/Clive37231331/status/1038160330398949376			'1038160330398949376	1	0	0	0	0	0	1	0			
'263025841	chiroboi		Wed Mar 09 06:33:34 +0000 2011	10258	1139	1963	70524			0	 Friend works for cdc and said their research coming out concludes heavy metal exposure also from outer casing materials of e cigs and vapes. 	 E-cigarettes have sparked debates among health practitioners and smoking cessation advocates -  to say nothing of individual smokers. It's good to see this cogent overview of where the science stands \u2013 featuring @IGTC_Hopkins and @JohnsHopkinsEHE researchers https://t.co/Uo8KdW82iQ 	http://twitter.com/chiroboi/status/1032264841828986884			'1032264841828986884	1	0	0	0	1	0	0	1			
'975149343043973120	queenofthewooks		Sat Mar 17 23:18:15 +0000 2018	12270	603	322	6001			0	" Chrissy and I will be on FaceTime with each other half way across the country like  _newline_  _newline_ ""Wanna come with me to Sheetz to get juul pods?"" "	  	http://twitter.com/queenofthewooks/status/1035013706869092352			'1035013706869092352	1	0	0	0	0	0	1	0			
'954953239337684994	pammy49069859		Sun Jan 21 05:46:09 +0000 2018	1041	49	194	40			0	 @JUULvapor To help with your efforts -  i invite the makers and marketers of Juul to our school district. Speak to parent -  teachers and kids greatly effected. We are in SoCal. We are having a hard time here controlling it. From elementary to high school. 	  	http://twitter.com/pammy49069859/status/1041489483605004288			'1041489483605004288	1	0	0	0	0	0	0	1			
'2443970227	BrisyCoe		Mon Apr 14 14:04:30 +0000 2014	4841	1392	1226	10597			0	 Rules around e-cigarettes should be relaxed so they can be more widely used and accepted in society -  says a report by a committee of MPs. _newline_  _newline_ Are you a vaper? Has it helped you stop smoking? Share your experience with us by emailing haveyoursay@bbc.co.uk _newline_ https://t.co/hUO9J4IQtx 	  	http://twitter.com/BrisyCoe/status/1031335503642148864			'1031335503642148864	1	0	0	1	0	0	1	0			
'2330713417	LindseyLou1983		Thu Feb 06 18:55:04 +0000 2014	41326	561	507	6550			0	 @the_embezzler @FoggyContact Like..... how? How did the ass vaping logistics work out? 	  	http://twitter.com/LindseyLou1983/status/1035682891269857280			'1035682891269857280	1	0	0	0	0	0	0	0			
'938078650292981761	lala_land2000		Tue Dec 05 16:12:33 +0000 2017	50	45	261	176			0	 I can't wait for everyone to breakdown tomorrow when they can't vape at school. 	  	http://twitter.com/lala_land2000/status/1033856832593448960			'1033856832593448960	1	0	0	0	0	0	0	1			
'978729409241894913	alekbethke		Tue Mar 27 20:24:09 +0000 2018	55	18	121	129			0	 Curious monkey meets vape. https://t.co/wYpub91esA 	  	http://twitter.com/alekbethke/status/1035575051247124486			'1035575051247124486	1	0	0	0	0	0	0	0			
'954539510641160192	Hannah_Isner		Sat Jan 20 02:22:08 +0000 2018	308	67	245	42			0	 People who smoke -  drink -  or vape everyday/night it makes you look trashy \U0001f44c\U0001f3fb there is so much better things you could be doing with your life. Sorry not sorry! \U0001f60a 	  	http://twitter.com/Hannah_Isner/status/1031006049912926208			'1031006049912926208	1	0	0	0	0	0	0	1			
'2788797667	beNICEpromo		Wed Sep 03 23:04:01 +0000 2014	2830	3916	4111	5923			0	 Skate Vape Repeat https://t.co/bMdLYvt6gw 	  	http://twitter.com/beNICEpromo/status/1040285228865085442			'1040285228865085442	1	0	0	0	0	0	1	0			
'703614966	almondeeznuts		Wed Jul 18 19:07:32 +0000 2012	9289	160	176	6771			0	 @Black__Sheep13 @christtiinnaaa @BassCanyon @Excision just to inform you - that was LiveNation security which is not part of Excision's team. The rule was unopened Vape juice and empty vape cartridge. 	  	http://twitter.com/almondeeznuts/status/1034658213176651777			'1034658213176651777	1	0	0	1	0	0	0	0			
'362075691	Giosmojosodope		Thu Aug 25 20:21:48 +0000 2011	81435	1099	602	133748			0	 Anyone got a Juul I can borrow? My pods dry 	  	http://twitter.com/Giosmojosodope/status/1035640794873516034			'1035640794873516034	1	0	0	0	0	1.2	1	0			
'189719319	bernxdette		Sun Sep 12 01:36:06 +0000 2010	28732	948	656	29984			0	 found my third juul so we're chillin 	 i've lost my 4th juul i could cry 	http://twitter.com/bernxdette/status/1039373154668486657			'1039373154668486657	1	0	0	0	0	0	1	0			
'22930969	jooblee		Thu Mar 05 15:24:26 +0000 2009	58908	2176	1397	70024			0	 @eleanorstrouser I just imagine a walking version of those billboards you see around for the vape shops -  it's just a girl in aviators -  surrounded by thick smoke \U0001f604 	  	http://twitter.com/jooblee/status/1036979671580196864			'1036979671580196864	1	0	0	0	0	0	1	0			
'2748777355	LouiseBanham		Wed Aug 20 11:11:39 +0000 2014	439	1391	648	2586			0	 Would you like to see more government support for vaping? Let @ThisIsRN know in our poll. https://t.co/748a6Xn53X https://t.co/akMXi7mvXC 	  	http://twitter.com/LouiseBanham/status/1032217839351070721			'1032217839351070721	1	0	0	1	0	0	0	0			
'928773305926078464	ogilphone		Thu Nov 09 23:56:26 +0000 2017	4852	65	48	7437			0	 Just saw a guy vaping 	  	http://twitter.com/ogilphone/status/1034217455789338624			'1034217455789338624	1	0	0	0	0	0	1	0			
'797546247557120004	Bigusacokis		Sat Nov 12 21:06:57 +0000 2016	14963	226	351	3043			0	 @ImReeeK @GGFrosteXII @AngelKnivez I mean -  you're not supposed to smoke because of the inhaling and sucking... It would be the same for a vape... Yes nicotine slows the healing process but it would be better for him to use the patch instead of cold turkey... 	  	http://twitter.com/Bigusacokis/status/1041236679242264576			'1041236679242264576	1	0	0	0	1	0	0	1			
'174404185	FKAMIKEY		Tue Aug 03 21:14:17 +0000 2010	25774	2050	343	15746			0	 suddenly juuling is my thing 	 classy https://t.co/wd1wRUsDZR 	http://twitter.com/FKAMIKEY/status/1038991242309320705			'1038991242309320705	1	0	0	0	0	0	1	0			
'695344987081281536	princessxlaur		Thu Feb 04 20:35:38 +0000 2016	14581	324	245	5548			0	 nothing ruins your day more than leaving your juul at home \U0001f926\U0001f3fd\u2640\ufe0f 	  	http://twitter.com/princessxlaur/status/1039497538162892801			'1039497538162892801	1	0	0	0	0	0	1	0			
'29961391	Techie1964		Thu Apr 09 11:01:14 +0000 2009	1470	2913	3476	55642			0	 Smooth Vape https://t.co/5gcsJr48Is 	  	http://twitter.com/Techie1964/status/1040628672322068482			'1040628672322068482	1	0	0	0	0	0	0	0			
'705847821971361792	antyoung420		Fri Mar 04 20:10:09 +0000 2016	236	72	153	265			0	 yeah BRO I CROSSFADE _newline_  _newline_ ....with green arizona and vape _newline_  _newline_ shit gets you   e l e v a t e d _newline_  _newline_ a e s t h e t ic 	  	http://twitter.com/antyoung420/status/1038108673518829570			'1038108673518829570	1	0	0	0	0	0	1	0			
'821443990671204356	nffcvaper		Tue Jan 17 19:48:03 +0000 2017	9920	1057	2753	6060			0	 @shoelessjoe255 I got the avenger -  and I have now just ordered a freemax pro on your advice  \U0001f606 upgrading all my vapes -  	  	http://twitter.com/nffcvaper/status/1041254780906156032			'1041254780906156032	1	0	0	0	0	0	1	0			
'877999035629621249	WynwoodsGnV		Thu Jun 22 21:17:37 +0000 2017	0	0	0	62			0	 \U0001f60e\U0001f4a8\U0001f4a8 _newline_ I'm repainting her Purple to match the shop... @ Wynwoods Glass and Vape https://t.co/1gmFi3ahTt 	  	http://twitter.com/WynwoodsGnV/status/1037888198515609605			'1037888198515609605	1	0	0	0	0	0	1	0			
'248046450	slinkyinawagon		Sun Feb 06 04:07:51 +0000 2011	2803	256	258	5060			0	" Heard at Dally: ""My Juul tastes like brownies!"" "	  	http://twitter.com/slinkyinawagon/status/1038508807490560001			'1038508807490560001	1	0	0	0	0	0	1	0			
'219363028	hapaprincess		Wed Nov 24 17:15:25 +0000 2010	62678	441	178	47927			0	 @YungBuns what's ur stance on juuls https://t.co/1aCvXgK2k9 	  	http://twitter.com/hapaprincess/status/1041117060640722946			'1041117060640722946	1	0	0	0	0	0	0	0			
'725022120	kelsdarbs		Mon Jul 30 01:42:47 +0000 2012	30281	668	181	9582			0	 i've been on the same juul pod for ten days and i am damn impressed with myself 	  	http://twitter.com/kelsdarbs/status/1040427082277441537			'1040427082277441537	1	0	0	0	0	0	1	0			
'1001647109026865153	thesilversilho1		Wed May 30 02:10:55 +0000 2018	11	5	22	97			0	 I always feel like such a rule breaker when I sneak a hit from my @Innokintech EQ pod device!!! If you want one of your own check out my giveaway post!!! _newline_ . _newline_ . _newline_ . _newline_ # vape # vapor # vaping... https://t.co/KOdO8w8w6k 	  	http://twitter.com/thesilversilho1/status/1038571906042155008			'1038571906042155008	1	0	0	0	0	0	1	0			
'164792411	kathleenelee		Fri Jul 09 19:34:25 +0000 2010	77349	1811	3280	43854			0	 @_dannykerr Does this mean I'm an alien now and need to by a Juul https://t.co/g58RX5H0Sl 	  	http://twitter.com/kathleenelee/status/1031608859972972544			'1031608859972972544	1	0	0	0	0	0	1	0			
'448967094	coledevault1		Wed Dec 28 15:46:35 +0000 2011	28337	590	651	14180			0	" ""Cole call my juul""\U0001f62d@d_hall05 "	  	http://twitter.com/coledevault1/status/1033410428716675072			'1033410428716675072	1	0	0	0	0	0	1	0			
'1138250642	Sparkzy_hi		Thu Jan 31 23:59:36 +0000 2013	179	164	352	2908			0	 Would so love a job in the vape industry # vapejobs # lifegoals 	  	http://twitter.com/Sparkzy_hi/status/1033782438110089216			'1033782438110089216	1	0	0	0	0	0	1	0			
'976748570	MNichole97		Wed Nov 28 18:56:46 +0000 2012	9052	541	332	12057			0	 It's kinda funny watching kids go from not smoking at all -  to vaping a juul 24/7 just cause it looks cool 	  	http://twitter.com/MNichole97/status/1041171349908152320			'1041171349908152320	1	0	0	0	0	0	0	1			
'406433488	HiImBrittneyyy		Sun Nov 06 18:10:11 +0000 2011	12815	423	188	39796			0	 @LilWhiteKanye Damn. I'm about to go back to my vape. \U0001f602\U0001f602 	  	http://twitter.com/HiImBrittneyyy/status/1034985314559975424			'1034985314559975424	1	0	0	0	0	0	1	0			
'502334175	Nikki_No_Minaj_		Sat Feb 25 01:31:03 +0000 2012	57336	2203	912	22780			0	 That first Juul toke of the day really fucks me up 	  	http://twitter.com/Nikki_No_Minaj_/status/1040607363223437312			'1040607363223437312	1	0	0	0	0	1.1	1	0			
'3558827598	GaryReyes852		Mon Sep 14 09:41:41 +0000 2015	4	17	42	6360			0	" ""Did Juul Lure Teenagers and Get 'Customers for Life'?"" by MATT RICHTEL and SHEILA KAPLAN via NYT The New York Times https://t.co/TzdjIK5zx4 "	  	http://twitter.com/GaryReyes852/status/1034037134557175808			'1034037134557175808	1	0	1	0	0	0	0	0			
'2913880107	SSA_Addiction		Wed Dec 10 15:26:01 +0000 2014	190	2815	566	10714			0	" NCSCT guidance ""Working with vape shops: a guide for commissioners and stop smoking services"" https://t.co/zhsKzweXSy "	  	http://twitter.com/SSA_Addiction/status/1036980983604625408			'1036980983604625408	1	0	0	1	0	0	0	1			
'30254174	iMDRW		Fri Apr 10 16:42:06 +0000 2009	10686	2401	1988	253684			0	 @NikCLLC The lungs of people that vape -  too. 	  	http://twitter.com/iMDRW/status/1041217680441831424			'1041217680441831424	1	0	0	0	0	0	0	0			
'1455699756	BulimicFatty		Sat May 25 01:40:06 +0000 2013	2492	546	857	3801			0	 Does anybody want to send me money so I can get my vape pen fixed? 	  	http://twitter.com/BulimicFatty/status/1032644444913262597			'1032644444913262597	1	0	0	0	0	0	1	0			
'1021716917869051904	Israel_Headline		Tue Jul 24 11:21:10 +0000 2018	0	4695	5163	173			0	 Manufacturers of Juul e-cigarette to sue over Israel ban https://t.co/bmhQgDWimx https://t.co/Nu5oheQEaP 	  	http://twitter.com/Israel_Headline/status/1032657762268983296			'1032657762268983296	1	0	1	0	0	0	0	0			
'1022990389295415296	jimInhoe17		Fri Jul 27 23:41:29 +0000 2018	397	3	13	79			0	 @Troyejoy02 @ORPHICJOON @kthddaeng Vapes are at it again nobody cares if BTS sees them as role model which I doubt they do to this day\U0001f644 	  	http://twitter.com/jimInhoe17/status/1031398283086848000			'1031398283086848000	1	0	0	0	0	0	0	1			
